Station_ID,Peak_Flow
7014500,27700
7014500,27900
7014500,28300
7014500,30100
7014500,31000
7014500,32400
7014500,33800
7014500,34200
7014500,49100
7014500,56400
7014500,66000
7014500,66900
7014500,95300
7015720,2470
7015720,4210
7015720,7320
7015720,7840
7015720,8820
7015720,9060
7015720,9930
7015720,10600
7015720,10600
7015720,10600
7015720,12500
7015720,12500
7015720,13500
7015720,13900
7015720,14600
7015720,16400
7015720,16500
7015720,17300
7015720,18600
7015720,19400
7015720,21600
7015720,21600
7015720,21700
7015720,22000
7015720,24600
7015720,27600
7015720,28000
7015720,34500
7015720,38800
7016500,7090
7016500,8000
7016500,9890
7016500,10600
7016500,11400
7016500,12100
7016500,12200
7016500,14300
7016500,15000
7016500,15200
7016500,15700
7016500,15900
7016500,16300
7016500,17600
7016500,17700
7016500,18300
7016500,19300
7016500,19700
7016500,20900
7016500,21700
7016500,24600
7016500,25700
7016500,27200
7016500,29700
7016500,31800
7016500,36700
7016500,36900
7016500,42000
7016500,43800
7016500,64000
7017200,1390
7017200,4720
7017200,4840
7017200,5190
7017200,6840
7017200,7770
7017200,7780
7017200,9200
7017200,9530
7017200,11100
7017200,11400
7017200,13500
7017200,14000
7017200,14500
7017200,14600
7017200,15100
7017200,15700
7017200,18000
7017200,18100
7017200,20900
7017200,22500
7017200,22600
7017200,25600
7017200,26300
7017200,26500
7017200,27200
7017200,29300
7017200,33100
7017200,36800
7017200,49100
7018100,5260
7018100,5470
7018100,5590
7018100,7120
7018100,9200
7018100,11200
7018100,13700
7018100,14400
7018100,15600
7018100,18300
7018100,19400
7018100,21200
7018100,21300
7018100,21400
7018100,22200
7018100,22500
7018100,22700
7018100,23900
7018100,25800
7018100,26000
7018100,26600
7018100,27600
7018100,31400
7018100,32300
7018100,50500
7018100,51400
7018100,52800
7018100,59800
7018100,66900
7018500,4920
7018500,5540
7018500,7980
7018500,10100
7018500,12100
7018500,13000
7018500,13800
7018500,14000
7018500,15900
7018500,17800
7018500,18400
7018500,19000
7018500,19900
7018500,20300
7018500,21300
7018500,23400
7018500,23800
7018500,24300
7018500,25100
7018500,25400
7018500,26100
7018500,27800
7018500,28700
7018500,33300
7018500,45200
7018500,47300
7018500,50700
7018500,62600
7018500,63600
7019000,22300
7019000,23900
7019000,25800
7019000,29400
7019000,29500
7019000,29900
7019000,36100
7019000,38200
7019000,39100
7019000,39100
7019000,39900
7019000,40800
7019000,41500
7019000,50600
7019000,50700
7019000,50900
7019000,51100
7019000,52800
7019000,53600
7019000,53900
7019000,56600
7019000,64400
7019000,64500
7019000,66900
7019000,69700
7019000,95200
7019000,123000
7019000,123000
7019000,162000
7019000,169000
7021000,5460
7021000,5500
7021000,5780
7021000,6540
7021000,7820
7021000,9600
7021000,9700
7021000,12600
7021000,12900
7021000,13900
7021000,14800
7021000,16200
7021000,18100
7021000,25100
7021000,27400
7021000,32400
7021000,34400
7021000,45600
7021000,69700
7021000,114000
7037500,12100
7037500,13300
7037500,14200
7037500,20900
7037500,22500
7037500,23100
7037500,24100
7037500,25100
7037500,25300
7037500,26500
7037500,29300
7037500,31000
7037500,31800
7037500,32700
7037500,36000
7037500,37500
7037500,40300
7037500,43700
7037500,47600
7037500,48200
7037500,53900
7037500,62300
7037500,77500
7037500,78500
7037500,79300
7037500,80000
7037500,126000
7037500,130000
7039500,3910
7039500,4710
7039500,5150
7039500,5520
7039500,5570
7039500,5580
7039500,5630
7039500,5630
7039500,6020
7039500,6180
7039500,6490
7039500,6500
7039500,6610
7039500,6840
7039500,6880
7039500,6920
7039500,7050
7039500,7150
7039500,7430
7039500,7550
7039500,7650
7039500,7980
7039500,8290
7039500,9130
7039500,9870
7039500,9990
7039500,10300
7039500,24100
7039500,28100
7043500,3600
7043500,4220
7043500,4960
7043500,5410
7043500,6680
7043500,6680
7043500,7570
7043500,7570
7043500,7600
7043500,7660
7043500,7770
7043500,8010
7043500,8110
7043500,8440
7043500,8460
7043500,8510
7043500,8560
7043500,8590
7043500,8740
7043500,9190
7043500,9500
7043500,9610
7043500,9650
7043500,9680
7043500,10100
7043500,10200
7043500,10300
7050700,2610
7050700,2920
7050700,3340
7050700,3770
7050700,6650
7050700,7020
7050700,7380
7050700,9470
7050700,9540
7050700,10100
7050700,10300
7050700,10500
7050700,10900
7050700,13500
7050700,14400
7050700,14400
7050700,15900
7050700,16600
7050700,16900
7050700,19600
7050700,21300
7050700,21300
7050700,21500
7050700,23500
7050700,30600
7050700,34200
7050700,38100
7050700,41100
7050700,50900
7052500,3490
7052500,6210
7052500,7640
7052500,10500
7052500,13800
7052500,14700
7052500,16000
7052500,17600
7052500,18000
7052500,18300
7052500,19900
7052500,20600
7052500,20800
7052500,24000
7052500,25600
7052500,26600
7052500,27400
7052500,27800
7052500,28100
7052500,29100
7052500,31700
7052500,35300
7052500,37300
7052500,38100
7052500,50600
7052500,64000
7052500,73200
7052500,78100
7052500,82800
7052500,85100
7053500,8620
7053500,11800
7053500,13600
7053500,13900
7053500,14600
7053500,15100
7053500,15200
7053500,15800
7053500,16400
7053500,18900
7053500,19200
7053500,19600
7053500,19700
7053500,49900
7057500,2250
7057500,3110
7057500,3410
7057500,5590
7057500,6590
7057500,7010
7057500,7310
7057500,9250
7057500,9390
7057500,9430
7057500,9680
7057500,10000
7057500,12300
7057500,13700
7057500,15800
7057500,17000
7057500,17400
7057500,20100
7057500,20400
7057500,22300
7057500,27800
7057500,30500
7057500,41900
7057500,43200
7057500,44100
7057500,53000
7057500,53000
7057500,53000
7057500,189000
7058000,828
7058000,1940
7058000,2950
7058000,4710
7058000,6380
7058000,6620
7058000,8380
7058000,9400
7058000,10800
7058000,12100
7058000,13300
7058000,13500
7058000,14400
7058000,18600
7058000,19300
7058000,19600
7058000,26600
7058000,27100
7058000,29000
7058000,32600
7058000,42800
7058000,46500
7058000,47600
7058000,52700
7058000,111000
7061500,2330
7061500,3420
7061500,8860
7061500,8970
7061500,9240
7061500,9800
7061500,11300
7061500,11500
7061500,11700
7061500,11800
7061500,13000
7061500,14000
7061500,15000
7061500,16100
7061500,17000
7061500,17100
7061500,17500
7061500,20600
7061500,23000
7061500,26600
7061500,27100
7061500,30200
7061500,36200
7061500,37300
7061500,40000
7061500,46500
7061500,58000
7061500,59800
7061500,71200
7061500,109000
7062500,3290
7062500,4020
7062500,4410
7062500,5690
7062500,5710
7062500,5800
7062500,5850
7062500,6740
7062500,7000
7062500,7640
7062500,7790
7062500,7860
7062500,9770
7062500,11600
7062500,11700
7062500,13200
7062500,13400
7063000,5010
7063000,5060
7063000,5380
7063000,5440
7063000,5510
7063000,6010
7063000,6160
7063000,6460
7063000,6490
7063000,7000
7063000,7410
7063000,7520
7063000,7660
7063000,7740
7063000,7840
7063000,7900
7063000,7920
7063000,8800
7063000,8980
7063000,9030
7063000,10000
7063000,10400
7063000,13200
7063000,13300
7063000,14100
7063000,14100
7063000,16400
7063000,24400
7063000,29700
7063000,37200
7066000,2860
7066000,3950
7066000,4880
7066000,5260
7066000,7010
7066000,7480
7066000,7620
7066000,7810
7066000,9350
7066000,9450
7066000,10700
7066000,11600
7066000,12500
7066000,13300
7066000,13800
7066000,15500
7066000,17800
7066000,19100
7066000,19300
7066000,19500
7066000,20700
7066000,22200
7066000,27100
7066000,30900
7066000,31300
7066000,32900
7066000,35900
7066000,44100
7066000,58500
7066000,106000
7067000,4840
7067000,5240
7067000,8800
7067000,14000
7067000,15900
7067000,16300
7067000,16600
7067000,18600
7067000,22600
7067000,23000
7067000,24000
7067000,26000
7067000,26600
7067000,27000
7067000,27200
7067000,27400
7067000,28100
7067000,29800
7067000,30100
7067000,32900
7067000,34400
7067000,38900
7067000,43700
7067000,46800
7067000,60000
7067000,67000
7067000,71100
7067000,82600
7067000,92900
7067000,179000
7067500,600
7067500,731
7067500,800
7067500,830
7067500,900
7067500,918
7067500,920
7067500,920
7067500,921
7067500,923
7067500,933
7067500,950
7067500,1000
7067500,1020
7067500,1100
7067500,1200
7067500,1200
7067500,1200
7067500,1200
7067500,1200
7067500,1200
7067500,1200
7067500,1200
7067500,1200
7067500,1200
7067500,1340
7068000,5740
7068000,6410
7068000,9040
7068000,15500
7068000,15900
7068000,16600
7068000,18500
7068000,19200
7068000,22200
7068000,23500
7068000,25900
7068000,29100
7068000,29500
7068000,30600
7068000,31400
7068000,32700
7068000,33000
7068000,33200
7068000,39700
7068000,41500
7068000,41900
7068000,42900
7068000,47900
7068000,59700
7068000,70400
7068000,81400
7068000,90100
7068000,92300
7068000,95200
7068000,183000
7071000,378
7071000,428
7071000,533
7071000,580
7071000,614
7071000,623
7071000,656
7071000,675
7071000,682
7071000,686
7071000,688
7071000,706
7071000,720
7071000,726
7071000,766
7071000,774
7071000,808
7071000,815
7071000,852
7071000,889
7071000,890
7071000,949
7071000,952
7071000,1030
7071000,1080
7071000,1170
7071000,1330
7071000,1350
7071000,1520
7071000,1600
7071500,1340
7071500,1400
7071500,1540
7071500,2000
7071500,2430
7071500,3090
7071500,4380
7071500,5450
7071500,6290
7071500,6530
7071500,7290
7071500,7380
7071500,7890
7071500,8390
7071500,9020
7071500,10400
7071500,13700
7071500,14300
7071500,16500
7071500,17100
7071500,18100
7071500,18400
7071500,19900
7071500,25200
7071500,27700
7071500,28200
7071500,31400
7071500,33400
7071500,49400
7071500,122000
7185700,1760
7185700,3870
7185700,4950
7185700,7100
7185700,7190
7185700,9530
7185700,12700
7185700,15000
7185700,17300
7185700,18100
7185700,20200
7185700,20400
7185700,27800
7185765,1070
7185765,1800
7185765,3120
7185765,3720
7185765,5760
7185765,7330
7185765,10800
7185765,12900
7185765,14500
7185765,15600
7185765,16300
7185765,20200
7185765,20300
7185765,24500
7185765,26200
7185765,28300
7185765,29000
7185765,30400
7185765,40600
7186000,2600
7186000,2980
7186000,9640
7186000,10400
7186000,13200
7186000,13700
7186000,14800
7186000,17500
7186000,17600
7186000,17800
7186000,18200
7186000,18500
7186000,18600
7186000,19000
7186000,19300
7186000,21900
7186000,22300
7186000,24500
7186000,26300
7186000,31800
7186000,35900
7186000,36600
7186000,40300
7186000,47900
7186000,52600
7186000,54400
7186000,55800
7186000,70900
7186000,81100
7186000,151000
7187000,1140
7187000,2560
7187000,2830
7187000,3200
7187000,3340
7187000,3570
7187000,3750
7187000,3900
7187000,3940
7187000,4650
7187000,6300
7187000,6890
7187000,6950
7187000,7270
7187000,7600
7187000,9280
7187000,9360
7187000,9930
7187000,10400
7187000,10600
7187000,11500
7187000,11800
7187000,19100
7187000,19900
7187000,19900
7187000,21900
7187000,24100
7187000,25600
7187000,52900
7187000,56100
7189000,4830
7189000,5660
7189000,6410
7189000,7840
7189000,8480
7189000,9490
7189000,10000
7189000,12200
7189000,15900
7189000,17900
7189000,22700
7189000,23900
7189000,26000
7189000,26800
7189000,27200
7189000,31700
7189000,31700
7189000,32300
7189000,33100
7189000,35500
7189000,36500
7189000,37100
7189000,39300
7189000,56600
7189000,63600
7189000,66500
7189000,69900
7189000,84400
7189000,107000
7189000,107000
