Station_ID,Peak_Flow
5458000,3770
5458000,7880
5458000,1470
5458000,4590
5458000,5150
5458000,390
5458000,650
5458000,5470
5458900,17400
5458900,14000
5458900,4280
5458900,1330
5458900,16700
5458900,4800
5458900,7560
5458900,10600
5458900,17800
5458900,2590
5458900,6140
5458900,1590
5458900,6090
5458900,10200
5458900,6990
5458900,3150
5458900,387
5458900,7860
5458900,10600
5458900,2860
5458900,3350
5458900,8310
5458900,8730
5458900,9300
5458900,1820
5458900,6950
5458900,2620
5458900,1390
5458900,1250
5458900,23300
5464000,76700
5464000,51200
5464000,16200
5464000,4210
5464000,69500
5464000,33400
5464000,18400
5464000,22800
5464000,58600
5464000,9340
5464000,26700
5464000,9030
5464000,37300
5464000,35500
5464000,24100
5464000,17200
5464000,3120
5464000,18000
5464000,32500
5464000,25900
5464000,16300
5464000,27500
5464000,27200
5464000,26300
5464000,10400
5464000,33400
5464000,19700
5464000,5150
5464000,6730
5464000,47100
5464500,73000
5464500,50000
5464500,15600
5464500,4270
5464500,66800
5464500,29200
5464500,16000
5464500,22200
5464500,54500
5464500,14300
5464500,27400
5464500,12400
5464500,45500
5464500,38200
5464500,32800
5464500,16100
5464500,14600
5464500,19700
5464500,37600
5464500,21800
5464500,15400
5464500,32200
5464500,31700
5464500,35000
5464500,18000
5464500,39600
5464500,22700
5464500,9760
5464500,8130
5464500,46300
5465000,70800
5465000,47700
5465000,15500
5465000,6440
5465000,68100
5465000,27000
5465000,29200
5465000,21000
5465000,55200
5465000,20200
5465000,25100
5465000,20400
5465000,54800
5465000,43500
5465000,31600
5465000,20700
5465000,17200
5465000,19000
5465000,37900
5465000,19900
5465000,16400
5465000,30300
5465000,28700
5465000,29500
5465000,28000
5465000,36000
5465000,21200
5465000,8460
5465000,6650
5465000,60100
5470500,4200
5470500,3160
5470500,2020
5470500,2500
5470500,2970
5470500,3540
5470500,3650
5470500,1680
5470500,2800
5470500,2900
5470500,11300
5470500,2680
5470500,2430
5470500,2230
5470500,5300
5470500,1250
5470500,1060
5470500,3820
5470500,2260
5470500,7180
5470500,2030
5470500,3750
5470500,2490
5470500,656
5470500,2050
5470500,12500
5479000,9440
5479000,11400
5479000,4580
5479000,3780
5479000,15700
5479000,2650
5479000,3080
5479000,1570
5479000,5990
5479000,3680
5479000,4600
5479000,1880
5479000,5450
5479000,2840
5479000,3840
5479000,900
5479000,520
5479000,2620
5479000,13300
5479000,3060
5479000,9270
5479000,3330
5479000,7270
5479000,9740
5479000,2560
5479000,5070
5479000,2440
5479000,1640
5479000,1840
5479000,2100
5481000,5860
5481000,10600
5481000,3520
5481000,3820
5481000,15200
5481000,2140
5481000,9840
5481000,3040
5481000,8170
5481000,5950
5481000,4660
5481000,3730
5481000,5270
5481000,4860
5481000,5810
5481000,1730
5481000,1760
5481000,3490
5481000,8760
5481000,4530
5481000,10300
5481000,6470
5481000,12500
5481000,11300
5481000,3880
5481000,5370
5481000,6370
5481000,980
5481000,2330
5481000,5670
5481300,3910
5481300,24600
5481300,15500
5481300,14800
5481300,15000
5481300,20200
5481300,13800
5481300,22400
5481300,5810
5481300,4240
5481300,10700
5481300,29600
5481300,14500
5481300,19000
5481300,15500
5481300,29200
5481300,36300
5481300,9560
5481300,18700
5481300,19400
5481300,5010
5481300,5930
5481300,18600
5484800,680
5484800,9000
5484800,8160
5484800,5800
5484800,2470
5484800,2590
5484800,1180
5484800,1010
5484800,954
5484800,2190
5484800,1650
5484800,1840
5484800,2820
5484800,946
5484800,12500
5484800,1970
5484800,704
5484800,924
5484800,7780
5485500,37600
5485500,48600
5485500,16200
5485500,19800
5485500,65500
5485500,29200
5485500,38600
5485500,8270
5485500,41200
5485500,22600
5485500,27300
5485500,16700
5485500,45500
5485500,48400
5485500,33200
5485500,18700
5485500,13600
5485500,22200
5485500,35800
5485500,14900
5485500,15900
5485500,24900
5485500,38800
5485500,58400
5485500,13900
5485500,47900
5485500,26800
5485500,6370
5485500,7890
5485500,45200
5485640,1440
5485640,2600
5485640,5340
5485640,1820
5485640,4440
5485640,5380
5485640,1900
5485640,1470
5485640,1260
5485640,4800
5485640,4080
5485640,3720
5485640,1160
5485640,3420
5485640,2490
5485640,250
5485640,731
5485640,4410
5486490,6500
5486490,8520
5486490,4500
5486490,5960
5486490,9700
5486490,5770
5486490,5680
5486490,1370
5486490,9280
5486490,8970
5486490,4800
5486490,9150
5486490,11100
5486490,12600
5486490,7890
5486490,9900
5486490,12800
5486490,9190
5486490,6100
5486490,4260
5486490,12300
5486490,11100
5486490,6710
5486490,9800
5486490,3470
5486490,5400
5486490,15500
5486490,874
5486490,4340
5486490,12800
5487980,12000
5487980,5550
5487980,4200
5487980,6640
5487980,5890
5487980,5720
5487980,6940
5487980,7180
5487980,7570
5487980,5640
5487980,7150
5487980,8200
5487980,9430
5487980,4200
5487980,7980
5487980,7140
5487980,6260
5487980,5400
5487980,6570
5487980,12300
5487980,37300
5487980,10100
5487980,6670
5487980,3720
5487980,6180
5487980,10200
5487980,3260
5487980,4080
5487980,15400
6483500,8580
6483500,28400
6483500,1300
6483500,1390
6483500,15700
6483500,11700
6483500,3260
6483500,182
6483500,40400
6483500,10200
6483500,9060
6483500,5890
6483500,10700
6483500,988
6483500,2370
6483500,2250
6483500,2980
6483500,7990
6483500,19300
6483500,8820
6483500,3200
6483500,7070
6483500,19000
6483500,16300
6483500,12500
6483500,11500
6483500,4990
6483500,1810
6483500,3340
6483500,3360
6485500,9050
6485500,54300
6485500,1650
6485500,2540
6485500,21000
6485500,16500
6485500,5300
6485500,635
6485500,80800
6485500,8580
6485500,7310
6485500,10500
6485500,12500
6485500,3000
6485500,2920
6485500,3250
6485500,5270
6485500,18200
6485500,30500
6485500,8730
6485500,3180
6485500,6500
6485500,34500
6485500,52200
6485500,21000
6485500,23100
6485500,12200
6485500,3110
6485500,4100
6485500,5550
6600500,2870
6600500,20600
6600500,3810
6600500,726
6600500,7500
6600500,7170
6600500,2000
6600500,829
6600500,17300
6600500,4740
6600500,13400
6600500,2940
6600500,5660
6600500,2180
6600500,2180
6600500,1610
6600500,1720
6600500,7630
6600500,15500
6600500,4000
6600500,3400
6600500,5220
6600500,18000
6600500,7880
6600500,11100
6600500,8040
6600500,2700
6600500,3100
6600500,3500
6600500,8090
6607200,4280
6607200,13500
6607200,12000
6607200,11800
6607200,9240
6607200,2950
6607200,11100
6607200,1480
6607200,6250
6607200,5660
6607200,15700
6607200,6310
6607200,6660
6607200,6180
6607200,11200
6607200,1680
6607200,5750
6607200,20800
6607200,11000
6607200,1590
6607200,2580
6607200,7950
6607200,17200
6607200,14900
6607200,3260
6607200,7960
6607200,3440
6607200,4480
6607200,5470
6607200,12500
6607500,14000
6607500,24400
6607500,19400
6607500,13200
6607500,27100
6607500,6500
6607500,16900
6607500,3020
6607500,20300
6607500,4580
6607500,30000
6607500,7770
6607500,12900
6607500,7400
6607500,17500
6607500,2790
6607500,7280
6607500,25000
6607500,24900
6607500,5270
6607500,3010
6607500,15000
6607500,31200
6607500,31000
6607500,15700
6607500,25700
6607500,13800
6607500,4950
6607500,4500
6607500,19100
6608500,3480
6608500,15500
6608500,12000
6608500,15300
6608500,12000
6608500,3900
6608500,12200
6608500,10600
6608500,6980
6608500,2710
6608500,17000
6608500,15000
6608500,3640
6608500,5610
6608500,3950
6608500,1830
6608500,13600
6608500,17900
6608500,11300
6608500,3910
6608500,3220
6608500,13500
6608500,4820
6608500,11700
6608500,2900
6608500,9900
6608500,10200
6608500,2150
6608500,4110
6608500,17200
6609500,14800
6609500,12400
6609500,7800
6609500,19600
6609500,19400
6609500,3450
6609500,15200
6609500,16000
6609500,9900
6609500,1840
6609500,25000
6609500,23500
6609500,21000
6609500,20900
6609500,10200
6609500,2260
6609500,3860
6609500,21900
6609500,23400
6609500,9870
6609500,7350
6609500,16400
6609500,6290
6609500,8700
6609500,8600
6609500,11900
6609500,10000
6609500,13200
6609500,11000
6609500,30800
6609560,1630
6609560,517
6609560,482
6609560,710
6609560,1390
6609560,903
6609560,726
6609560,3060
6609560,1090
6609560,1480
6609560,1060
6609560,4440
6609560,716
6609560,4010
6807410,5430
6807410,9240
6807410,4860
6807410,10500
6807410,18000
6807410,4170
6807410,10900
6807410,2380
6807410,12600
6807410,4930
6807410,17700
6807410,26400
6807410,14300
6807410,8950
6807410,10700
6807410,8810
6807410,1110
6807410,16800
6807410,18300
6807410,9880
6807410,2510
6807410,13900
6807410,8310
6807410,12000
6807410,5610
6807410,13000
6807410,7510
6807410,2730
6807410,17600
6807410,16400
6808500,11700
6808500,26600
6808500,12000
6808500,17400
6808500,28000
6808500,21200
6808500,35500
6808500,944
6808500,12900
6808500,5560
6808500,20000
6808500,18500
6808500,19000
6808500,7590
6808500,12000
6808500,13700
6808500,10200
6808500,12700
6808500,17100
6808500,13000
6808500,1970
6808500,27600
6808500,8540
6808500,20900
6808500,5600
6808500,10400
6808500,40800
6808500,2080
6808500,21300
6808500,31300
6809500,8510
6809500,13000
6809500,8920
6809500,14300
6809500,22200
6809500,15100
6809500,12400
6809500,355
6809500,13700
6809500,11700
6809500,17000
6809500,38000
6809500,14500
6809500,8460
6809500,8610
6809500,12800
6809500,6820
6809500,9280
6809500,16900
6809500,14200
6809500,1710
6809500,13600
6809500,6060
6809500,15000
6809500,7890
6809500,10200
6809500,9820
6809500,1170
6809500,22100
6809500,13000
6810000,14400
6810000,18000
6810000,15600
6810000,19900
6810000,24700
6810000,16000
6810000,20000
6810000,798
6810000,19700
6810000,10400
6810000,25000
6810000,25200
6810000,17900
6810000,16300
6810000,13300
6810000,21400
6810000,12200
6810000,20500
6810000,23000
6810000,19800
6810000,3190
6810000,29100
6810000,12700
6810000,24300
6810000,12300
6810000,18300
6810000,31400
6810000,4580
6810000,32900
6810000,32000
6817000,10700
6817000,17300
6817000,9540
6817000,16200
6817000,18300
6817000,9540
6817000,20200
6817000,677
6817000,16500
6817000,8100
6817000,10800
6817000,27000
6817000,18500
6817000,21400
6817000,11400
6817000,26400
6817000,27600
6817000,23300
6817000,17600
6817000,8490
6817000,3540
6817000,29100
6817000,7340
6817000,18400
6817000,7170
6817000,21100
6817000,27800
6817000,934
6817000,28700
6817000,19800
6898000,6820
6898000,7200
6898000,4510
6898000,7400
6898000,9520
6898000,6820
6898000,10400
6898000,5650
6898000,10500
6898000,4940
6898000,5200
6898000,10600
6898000,9420
6898000,24300
6898000,4420
6898000,12500
6898000,3120
6898000,10200
6898000,8220
6898000,12400
6898000,5420
6898000,10600
6898000,6710
6898000,6950
6898000,4020
6898000,8990
6898000,14600
6898000,2640
6898000,8720
6898000,13800
