Station_ID,Peak_Flow
5502020,6330
5502020,3100
5502020,3320
5502300,5330
5502300,9440
5502300,8250
5502300,17000
5502300,5790
5502300,2930
5502300,14000
5502300,12700
5502300,22000
5502300,10800
5502300,13400
5502300,13900
5502300,11900
5502300,3080
5502300,3520
5502300,9480
5502500,7850
5502500,6830
5502500,5210
5502500,5030
5502500,4660
5502500,11200
5502500,5500
5502500,9380
5502500,4870
5502500,13800
5502500,11400
5502500,6800
5502500,5790
5502500,588
5502500,2510
5502500,9460
5503800,12100
5503800,1670
5503800,3910
5503800,2700
5503800,4430
5503800,2650
5503800,5000
5503800,4040
5503800,5060
5503800,1260
5503800,1470
5503800,4330
5506800,31200
5506800,8370
5506800,20500
5506800,2630
5506800,2940
5506800,42300
5506800,7650
5506800,17700
5506800,3720
5506800,4500
5506800,9950
5506800,5380
5506800,3120
5506800,11800
5506800,12700
5506800,13800
5506800,4660
5506800,9120
5506800,8130
5506800,15700
5506800,2290
5506800,5020
5506800,8760
5507600,4530
5507600,8000
5507600,3620
5507600,9360
5507600,3950
5507600,6330
5507600,8420
5507600,3390
5507600,3240
5507600,8200
5507600,8840
5507800,11300
5507800,72800
5507800,22400
5507800,27700
5507800,14100
5507800,13500
5507800,13300
5507800,10700
5507800,7890
5507800,7090
5507800,10800
5508000,29000
5508000,39600
5508000,30500
5508000,16800
5508000,20700
5508000,32000
5508000,26700
5508000,38100
5508000,34700
5508000,43600
5508000,79500
5508000,22000
5508000,13300
5508000,107000
5508000,37600
5508000,45900
5508000,27300
5508000,19000
5508000,34200
5508000,37800
5508000,10400
5508000,74200
5508000,22100
5508000,27600
5508000,15100
5508000,13500
5508000,19100
5508000,13400
5508000,7710
5508000,6010
5508000,13400
5508805,10200
5508805,6140
5508805,16200
5508805,10000
5508805,12900
5508805,9550
5508805,12600
5508805,15700
5508805,8660
5508805,7620
5508805,3280
5508805,15000
5512500,3740
5512500,10000
5512500,6840
5512500,6150
5512500,8100
5512500,12600
5512500,12200
5512500,10900
5512500,5000
5512500,5020
5512500,11300
5512500,1000
5512500,1830
5512500,12200
5512500,6450
5512500,2260
5512500,2500
5512500,9260
5512500,7290
5512500,11400
5512500,1080
5512500,11800
5512500,1980
5512500,4000
5512500,6270
5512500,3980
5512500,8630
5512500,2020
5512500,5030
5512500,1690
5512500,3570
5514500,24700
5514500,25700
5514500,31500
5514500,9000
5514500,7420
5514500,21000
5514500,21200
5514500,7600
5514500,18800
5514500,27000
5514500,84000
5514500,11600
5514500,21200
5514500,37300
5514500,29900
5514500,21900
5514500,24600
5514500,29100
5514500,54800
5514500,43000
5514500,29500
5514500,16500
5514500,89200
5514500,27700
5514500,34400
5514500,34300
5514500,16900
5514500,19400
5514500,15300
5514500,71200
5570000,19400
5570000,18000
5570000,10700
5570000,8870
5570000,12400
5570000,12700
5570000,9600
5570000,10900
5570000,8690
5570000,16100
5570000,23700
5570000,11000
5570000,5430
5570000,16000
5570000,36400
5570000,7470
5570000,16200
5570000,8840
5570000,13700
5570000,12600
5570000,20400
5570000,10100
5570000,16900
5570000,21000
5570000,21000
5570000,29200
5570000,15000
5570000,21400
5570000,7630
5570000,3730
5570000,17300
5584500,16700
5584500,19800
5584500,5150
5584500,3500
5584500,14000
5584500,12600
5584500,4900
5584500,3340
5584500,3870
5584500,13600
5584500,27000
5584500,2000
5584500,2590
5584500,15000
5584500,15000
5584500,7190
5584500,13700
5584500,3520
5584500,12300
5584500,6600
5584500,19400
5584500,16500
5584500,6660
5584500,13700
5584500,7230
5584500,38900
5584500,10000
5584500,28700
5584500,2200
5584500,1100
5584500,20800
5586100,73000
5586100,53000
5586100,91100
5586100,41100
5586100,48700
5586100,55000
5586100,65600
5586100,48600
5586100,66900
5586100,62900
5586100,94800
5586100,61400
5586100,51200
5586100,102000
5586100,110000
5586100,55100
5586100,80600
5586100,45900
5586100,72600
5586100,111000
5586100,76900
5586100,75500
5586100,104000
5586100,112000
5586100,76800
5586100,122000
5586100,96800
5586100,69600
5586100,41800
5586100,32800
5586100,76500
5587000,8030
5587000,24300
5587000,14800
5587000,6970
5587000,2760
5587000,3200
5587000,16300
5587000,6320
5587000,9500
5587000,12700
5587000,20100
5587000,5700
5587000,5900
5587000,13300
5587000,12800
5587000,14200
5587000,5030
5587000,9430
5587000,13600
5587000,27800
5587000,3310
5587000,15200
5587000,9140
5587000,26700
5587000,17500
5587000,19400
5587000,12100
5587000,7180
5587000,7180
5587000,4910
5587000,13000
5587000,13700
6813000,12000
6813000,9900
6813000,7000
6813000,8120
6813000,9920
6813000,13800
6813000,2260
6813000,11700
6813000,2420
6813000,8300
6813000,900
6813000,5200
6813000,4520
6813000,8600
6813000,12500
6813000,6070
6813000,6810
6813000,10400
6813000,12200
6813000,13800
6813000,5450
6813000,7800
6813000,14300
6813000,6760
6813000,10900
6813000,4280
6813000,7870
6813000,11900
6813000,495
6813000,10200
6813000,7150
6819500,14100
6819500,8450
6819500,8430
6819500,7120
6819500,10000
6819500,13600
6819500,5410
6819500,17000
6819500,2750
6819500,10500
6819500,2750
6819500,10500
6819500,5540
6819500,14200
6819500,28000
6819500,10300
6819500,8940
6819500,9440
6819500,11700
6819500,8020
6819500,7560
6819500,2180
6819500,15700
6819500,11200
6819500,15500
6819500,6770
6819500,16800
6819500,14800
6819500,2130
6819500,16200
6819500,12400
6820500,29100
6820500,26500
6820500,20000
6820500,11900
6820500,32100
6820500,53000
6820500,11400
6820500,18200
6820500,9260
6820500,14400
6820500,9150
6820500,11400
6820500,15000
6820500,25200
6820500,41100
6820500,13000
6820500,21400
6820500,21200
6820500,30800
6820500,15900
6820500,12000
6820500,8510
6820500,29700
6820500,14900
6820500,33900
6820500,15200
6820500,24600
6820500,20000
6820500,9110
6820500,18100
6820500,13600
6821150,76600
6821150,1540
6821150,6540
6821150,2580
6821150,6810
6821150,8990
6821150,7290
6821150,2410
6821150,7510
6821150,39000
6821150,12600
6821150,3070
6821150,12000
6821150,6830
6821150,3230
6821150,1820
6821150,16700
6821150,21000
6821150,3670
6821150,4310
6821150,1710
6821150,4250
6821150,1770
6821150,944
6821150,5910
6821150,7550
6821190,19700
6821190,10300
6821190,18600
6821190,26100
6821190,14400
6821190,29000
6821190,15200
6821190,27400
6821190,20400
6821190,7750
6821190,18700
6821190,12300
6893000,251000
6893000,178000
6893000,182000
6893000,96600
6893000,158000
6893000,225000
6893000,114000
6893000,255000
6893000,120000
6893000,183000
6893000,134000
6893000,126000
6893000,122000
6893000,252000
6893000,313000
6893000,108000
6893000,120000
6893000,206000
6893000,192000
6893000,220000
6893000,169000
6893000,131000
6893000,201000
6893000,193000
6893000,239000
6893000,125000
6893000,212000
6893000,224000
6893000,68300
6893000,2.00E+05
6893000,133000
6893500,7980
6893500,41000
6893500,9140
6893500,4390
6893500,8130
6893500,12100
6893500,5520
6893500,14600
6893500,4880
6893500,14200
6893500,15400
6893500,7660
6893500,8710
6893500,10000
6893500,14900
6893500,7100
6893500,4340
6893500,20600
6893500,4560
6893500,9400
6893500,6340
6893500,8730
6893500,15100
6893500,9670
6893500,25100
6893500,11400
6893500,14000
6893500,9750
6893500,9220
6893500,8580
6893500,31800
6893890,3330
6893890,677
6893890,1180
6893890,1090
6893890,3730
6893890,334
6893890,302
6893890,6100
6893890,900
6893890,500
6893890,265
6893890,1570
6893890,11000
6893890,2350
6893890,2870
6893890,434
6893890,559
6893890,594
6893890,155
6893890,147
6893890,755
6894000,2600
6894000,9460
6894000,4640
6894000,1900
6894000,2240
6894000,5200
6894000,8000
6894000,5410
6894000,2270
6894000,5600
6894000,9450
6894000,3500
6894000,4890
6894000,4890
6894000,9420
6894000,2810
6894000,1800
6894000,17000
6894000,4870
6894000,5560
6894000,3240
6894000,7320
6894000,42300
6894000,11200
6894000,12000
6894000,5100
6894000,6730
6894000,6980
6894000,3300
6894000,6600
6894000,13100
6895000,5790
6895000,12200
6895000,5050
6895000,2980
6895000,15000
6895000,29000
6895000,1430
6895000,4600
6895000,2590
6895000,3460
6895000,7500
6895000,1820
6895000,7900
6895000,6750
6895000,3910
6895500,249000
6895500,216000
6895500,185000
6895500,98000
6895500,162000
6895500,276000
6895500,128000
6895500,256000
6895500,124000
6895500,189000
6895500,136000
6895500,123000
6895500,119000
6895500,252000
6895500,262000
6895500,108000
6895500,110000
6895500,180000
6895500,193000
6895500,174000
6895500,139000
6895500,208000
6895500,214000
6895500,245000
6895500,125000
6895500,213000
6895500,196000
6895500,69000
6895500,197000
6895500,202000
6896000,7000
6896000,6460
6896000,5660
6896000,2720
6896000,6140
6896000,6300
6896000,7300
6896000,4010
6896000,4860
6896000,6140
6896000,7650
6896000,5440
6896000,6240
6896000,8030
6896000,7200
6896000,5080
6896000,5480
6896000,3400
6896000,10100
6896000,10700
6896000,13100
6896000,1270
6896000,3820
6896000,8460
6896400,8500
6896400,1550
6896400,7550
6896400,6300
6896400,7600
6896400,8800
6896400,4400
6896400,11000
6896400,8500
6896400,9300
6896400,5850
6896400,9000
6896400,11200
6897000,4740
6897000,5700
6897000,3880
6897000,2100
6897000,1910
6897000,3480
6897000,2430
6897000,3350
6897000,3150
6897000,3110
6897000,3070
6897000,2970
6897000,3190
6897000,13000
6897500,49300
6897500,45200
6897500,29200
6897500,22200
6897500,25600
6897500,38000
6897500,11500
6897500,30900
6897500,21700
6897500,24600
6897500,26300
6897500,17300
6897500,27100
6897500,32700
6897500,57400
6897500,20300
6897500,24700
6897500,22700
6897500,38400
6897500,32000
6897500,20100
6897500,17800
6897500,46100
6897500,31600
6897500,39200
6897500,12500
6897500,39100
6897500,29700
6897500,12400
6897500,24300
6897500,22400
6899500,44200
6899500,36800
6899500,47800
6899500,37300
6899500,25400
6899500,40200
6899500,10200
6899500,54900
6899500,39900
6899500,42300
6899500,21900
6899500,23500
6899500,17500
6899500,50200
6899500,35800
6899500,12500
6899500,37800
6899500,10000
6899500,51900
6899500,19600
6899500,16900
6899500,26000
6899500,36800
6899500,27700
6899500,33500
6899500,12200
6899500,30100
6899500,28000
6899500,8900
6899500,22400
6899500,22800
6899700,7840
6899700,8100
6899700,7500
6899700,7230
6899700,26000
6899700,8750
6899700,3140
6899700,7300
6899700,3100
6899700,5800
6899700,8330
6899700,3600
6899700,3300
6899700,7900
6899700,10000
6899700,5750
6899700,3310
6899700,4820
6901500,13800
6901500,9690
6901500,10700
6901500,9520
6901500,5180
6901500,13000
6901500,7080
6901500,17800
6901500,7700
6901500,24400
6901500,14800
6901500,7010
6901500,5680
6901500,15000
6901500,9200
6901500,6700
6901500,4500
6901500,9000
6901500,8000
6901500,6800
6902000,104000
6902000,65600
6902000,94700
6902000,55000
6902000,45200
6902000,77300
6902000,23400
6902000,102000
6902000,52300
6902000,75000
6902000,82000
6902000,33300
6902000,35800
6902000,74600
6902000,83500
6902000,31100
6902000,65500
6902000,34000
6902000,75500
6902000,119000
6902000,29800
6902000,65000
6902000,67400
6902000,52600
6902000,77900
6902000,58000
6902000,67500
6902000,66000
6902000,34400
6902000,41600
6902000,50100
6904050,3240
6904050,4140
6904050,2730
6904050,4350
6904050,3880
6904050,5350
6904050,4000
6904050,8960
6904050,6170
6904050,5020
6904050,4660
6904050,6800
6904050,4320
6904050,2410
6904050,2380
6904050,4650
6904500,22000
6904500,9560
6904500,9820
6904500,12100
6904500,10100
6904500,15000
6904500,8700
6904500,14900
6904500,8020
6904500,12100
6904500,13700
6904500,11400
6904500,10300
6904500,18100
6904500,17900
6904500,10300
6904500,15500
6904500,6400
6904500,15700
6904500,12400
6904500,13400
6904500,17100
6904500,15000
6904500,16600
6904500,11400
6904500,18300
6904500,18600
6904500,15200
6904500,10700
6904500,5250
6904500,20000
6905500,21500
6905500,15400
6905500,15000
6905500,15800
6905500,13700
6905500,19100
6905500,14200
6905500,19100
6905500,13700
6905500,24000
6905500,21800
6905500,17300
6905500,17300
6905500,31900
6905500,23000
6905500,20800
6905500,21200
6905500,13000
6905500,27700
6905500,13400
6905500,15100
6905500,29400
6905500,23600
6905500,30400
6905500,26000
6905500,29800
6905500,28700
6905500,27200
6905500,10700
6905500,10800
6905500,18700
6906000,1990
6906000,2190
6906000,3700
6906000,4100
6906000,5000
6906000,2440
6906000,9500
6906000,6550
6906000,3290
6906000,4050
6906000,23100
6906000,5020
6906000,7200
6906000,3020
6906000,2970
6906000,3000
6906000,2610
6906000,1710
6906000,23800
6906000,18200
6906000,16600
6906000,9350
6906000,14800
6906000,11500
6906000,10100
6906000,5290
6906000,1960
6906200,3710
6906200,8700
6906200,7340
6906200,1970
6906200,3760
6906200,327
6906200,944
6906200,146
6906200,178
6906200,1390
6906200,391
6906200,859
6906200,713
6906200,1000
6906200,741
6906200,941
6906200,158
6906200,114
6906200,1200
6906300,1210
6906300,1180
6906300,3620
6906300,3980
6906300,19200
6906300,2780
6906300,7000
6906300,7450
6906300,3140
6906300,1970
6906300,30000
6906300,5950
6906300,3250
6906300,1130
6906300,692
6906300,5150
6906300,1400
6906300,558
6906300,10400
6906300,9550
6906300,4280
6906300,2060
6906300,8440
6906300,6830
6906300,9470
6906300,3050
6906300,1720
6906300,4270
6907700,66500
6907700,55000
6907700,20900
6907700,7000
6907700,9800
6907700,57000
6907700,15500
6907700,23000
6907700,19400
6907700,39000
6907700,32000
6907700,22100
6907700,14600
6907700,57200
6907700,42000
6907700,26000
6908000,16200
6908000,30000
6908000,10800
6908000,3450
6908000,5310
6908000,26000
6908000,6950
6908000,11600
6908000,9000
6908000,19400
6908000,13500
6908000,9000
6908000,5670
6908000,35300
6908000,20900
6908000,10400
6908000,5320
6908000,15300
6908000,12400
6908000,14700
6908000,5420
6908000,10200
6908000,12000
6908000,22200
6908000,12200
6908000,27400
6908000,17700
6908000,44800
6908000,6470
6908000,4440
6908000,31000
6909000,332000
6909000,267000
6909000,2.00E+05
6909000,118000
6909000,184000
6909000,261000
6909000,187000
6909000,275000
6909000,133000
6909000,238000
6909000,213000
6909000,158000
6909000,137000
6909000,334000
6909000,281000
6909000,195000
6909000,161000
6909000,246000
6909000,259000
6909000,238000
6909000,190000
6909000,238000
6909000,278000
6909000,318000
6909000,285000
6909000,292000
6909000,283000
6909000,334000
6909000,125000
6909000,223000
6909000,294000
6909500,3560
6909500,4330
6909500,2600
6909500,1360
6909500,1940
6909500,2600
6909500,2530
6909500,1900
6909500,2840
6909500,11300
6909500,8100
6909500,4030
6909500,1760
6909500,13700
6909500,2840
6909500,4500
6909500,2200
6909500,2220
6909500,2830
6909500,3050
6909500,3800
6909500,4040
6909500,1510
6909500,2660
6910230,2080
6910230,5750
6910230,4760
6910230,9100
6910230,3740
6910230,3070
6910230,4920
6910230,7990
6910230,2680
6910230,4150
6910230,2950
6910230,4650
6910230,10000
6910230,811
6910230,7650
6910230,3630
6910230,1750
6910230,4290
6910230,9270
6910750,15600
6910750,17100
6910750,19800
6910750,8640
6910750,20200
6910750,18800
6910750,9980
6910750,8220
6910750,19600
6910750,17000
6910750,24400
6910750,9380
6910750,7280
6910750,14500
6910750,16200
6910750,11500
6910750,9200
6910750,7320
6910750,23100
6910750,8570
6910750,10000
6910750,30000
6910750,14700
6910750,33000
6910750,18000
6910750,7880
6918440,4520
6918440,3650
6918440,2260
6918440,4280
6918440,2520
6918440,4110
6918440,2010
6918440,3700
6918440,8030
6918440,5710
6918440,3880
6918440,1910
6918440,624
6918440,4190
6918440,7310
6918440,2200
6918440,3800
6918440,3460
6918440,5530
6918440,4020
6918440,10200
6918440,9130
6918440,13600
6918440,8260
6918440,7430
6918440,11200
6918460,2750
6918460,3740
6918460,6880
6918460,3020
6918460,8140
6918460,2550
6918460,5500
6918460,23100
6918460,13600
6918460,4140
6918460,5830
6918460,2950
6918460,4970
6918460,14100
6918460,2520
6918460,4030
6918460,3570
6918460,9380
6918460,7790
6918460,14600
6918460,13100
6918460,30500
6918460,21200
6918460,9580
6918460,16000
6918740,6120
6918740,11300
6918740,2870
6918740,10900
6918740,22300
6918740,11300
6918740,9050
6918740,6160
6918740,8360
6918740,7650
6918740,9070
6918740,4580
6918740,14200
6918740,5560
6918740,9380
6918740,10300
6918740,16900
6918740,10900
6918740,20300
6918740,22200
6918740,13200
6918740,13600
6919020,7340
6919020,7650
6919020,5380
6919020,5300
6919020,6130
6919020,5280
6919020,3690
6919020,6290
6919020,3410
6919020,4100
6919020,4410
6919020,10100
6919020,4790
6919020,9370
6919020,5380
6919020,7000
6919020,7190
6919500,7300
6919500,27700
6919500,10600
6919500,7300
6919500,6320
6919500,11100
6919500,3200
6919500,5700
6919500,6700
6919500,7200
6919500,19000
6919500,6700
6919500,6740
6919500,11200
6919500,18600
6919500,15400
6919500,5280
6919500,4350
6919500,8550
6919500,8210
6919500,11700
6919500,20100
6919500,4170
6919500,11200
6919500,11500
6919500,26200
6919500,13100
6919500,36300
6919500,10400
6919500,20200
6919500,10900
6919900,17900
6919900,7180
6919900,5280
6919900,10900
6919900,10700
6919900,13700
6919900,10500
6919900,7060
6919900,10900
6919900,15000
6919900,33200
6919900,17600
6919900,60000
6919900,15200
6919900,21800
6919900,17400
6921070,8770
6921070,17800
6921070,7960
6921070,10100
6921070,20300
6921070,12500
6921070,12200
6921070,11100
6921070,14200
6921070,10300
6921070,12000
6921070,5060
6921070,18200
6921070,8230
6921070,16600
6921070,14900
6921070,20500
6921070,13700
6921070,23100
6921070,20900
6921070,13800
6921070,15700
6921070,6500
6921200,28000
6921200,6260
6921200,8240
6921200,6090
6921200,6600
6921200,6960
6921200,9700
6921200,7160
6921200,3810
6921200,14100
6921200,10000
6921200,6030
6921200,11800
6921200,6130
6921200,8140
6921200,3840
6921200,4080
6921200,11200
6921200,8390
6921200,2020
6921200,12300
6921200,4140
6921200,9010
6921200,10800
6921200,17000
6921200,10600
6921200,31900
6921200,11300
6921200,5490
6921200,11200
6921200,4740
6921350,9000
6921350,6170
6921350,3210
6921350,3980
6921350,3300
6921350,2060
6921350,4710
6921350,5710
6921350,2070
6921350,5910
6921350,3480
6921350,2980
6921350,5170
6921350,4430
6921350,4030
6921350,2130
6921350,3030
6921350,2860
6921350,4230
6921350,2400
6921350,3160
6921350,2040
6921350,3060
6921350,3030
6921350,3590
6921350,3610
6921350,3280
6921350,3120
6921350,2670
6921350,3430
6921350,2310
6921590,15600
6921590,9760
6921590,10600
6921590,11100
6921590,10900
6921590,7490
6921590,9060
6921590,15200
6921590,11000
6921590,6310
6921590,5630
6921590,9770
6921590,12700
6921590,15500
6921590,21600
6921590,17900
6921590,24200
6921720,24400
6921720,9050
6921720,13400
6921720,5240
6921720,10200
6921720,5340
6921720,8250
6921720,8250
6921720,8100
6921720,12300
6921720,7700
6921720,5950
6921720,12600
6921720,7420
6921720,6390
6921720,4900
6921720,6510
6921720,6050
6921720,5470
6921720,7180
6921720,12600
6923500,2390
6923500,1990
6923500,785
6923500,1250
6923500,2100
6923500,391
6923500,1260
6923500,3550
6923500,2270
6923500,1520
6923500,400
6923500,534
6923500,674
6923500,1180
6923500,400
6923500,3710
6923500,668
6923500,2240
6923500,2250
6923500,3990
6923500,1650
6923500,6350
6923500,1120
6923500,2510
6923500,12600
6926000,74500
6926000,147000
6926000,73400
6926000,52000
6926000,65000
6926000,69000
6926000,38300
6926000,67100
6926000,60700
6926000,81700
6926000,92800
6926000,33900
6926000,34200
6926000,99000
6926000,91000
6926000,67800
6926000,32800
6926000,64200
6926000,43700
6926000,35800
6926000,33500
6926000,49800
6926000,32700
6926000,67200
6926000,58300
6926000,59300
6926000,56800
6926000,127000
6926000,34400
6926000,35300
6926000,84900
6927000,8380
6927000,12900
6927000,14400
6927000,7860
6927000,10500
6927000,9360
6927000,16400
6927000,9360
6927000,7990
6927000,13200
6927000,26100
6927000,15200
6927000,24400
6927000,11200
6927000,22000
6927000,9880
6927000,19700
6927000,7680
6927000,24300
6927000,4480
6927000,17100
6927000,39000
6927000,10600
6927000,18900
6927000,14600
6927000,12900
6928000,39400
6928000,11400
6928000,25500
6928000,15300
6928000,28200
6928000,38200
6928000,13200
6928000,23400
6928000,46200
6928000,26100
6928000,15900
6928000,35000
6928000,21700
6928000,6050
6928000,8680
6928000,20100
6928000,35600
6928000,55200
6928000,6870
6928000,15000
6928000,29700
6928000,87000
6930000,22800
6930000,7000
6930000,13400
6930000,17900
6930000,17600
6930000,25800
6930000,3500
6930000,10500
6930000,26800
6930000,10200
6930000,10900
6930000,14100
6930000,23100
6930000,18000
6930000,19000
6930000,6660
6930000,17100
6930000,22300
6930000,21500
6930000,2620
6930000,10400
6930000,14000
6930000,81200
6930000,13400
6930000,20400
6930000,12000
6932000,4380
6932000,6550
6932000,3970
6932000,2420
6932000,5780
6932000,4160
6932000,9420
6932000,5400
6932000,4100
6932000,11100
6932000,5060
6932000,2040
6932000,3040
6932000,7900
6932000,5360
6932000,4920
6932000,1240
6932000,6020
6932000,3920
6932000,13800
6932000,770
6932000,7350
6932000,6980
6932000,29300
6932000,7010
6932000,26000
6932000,6220
6932000,9270
6932000,7160
6932000,2770
6932000,5480
6933500,62800
6933500,24500
6933500,27500
6933500,25100
6933500,28100
6933500,44400
6933500,17200
6933500,25100
6933500,48300
6933500,22700
6933500,18100
6933500,27800
6933500,46900
6933500,37400
6933500,27500
6933500,12000
6933500,24600
6933500,38400
6933500,52200
6933500,9180
6933500,29000
6933500,29900
6933500,136000
6933500,45600
6933500,80100
6933500,49900
6933500,54400
6933500,40000
6933500,21900
6933500,51700
6933500,29400
6934000,60400
6934000,25300
6934000,27800
6934000,23600
6934000,134000
6934000,65000
6934000,45000
6934000,62500
6934000,37400
6934000,21900
6934000,48600
6934500,330000
6934500,405000
6934500,278000
6934500,139000
6934500,202000
6934500,306000
6934500,188000
6934500,372000
6934500,187000
6934500,330000
6934500,360000
6934500,207000
6934500,179000
6934500,5.00E+05
6934500,325000
6934500,278000
6934500,199000
6934500,250000
6934500,348000
6934500,289000
6934500,201000
6934500,282000
6934500,299000
6934500,395000
6934500,314000
6934500,415000
6934500,329000
6934500,549000
6934500,185000
6934500,214000
6934500,381000
7010350,34900
7010350,4640
7010350,8700
7010350,28900
7010350,3180
7010350,1070
7010350,7520
7010350,6540
7010350,8850
7010350,16200
7010350,244
7010350,7900
7010350,3320
7010350,9750
7010350,410
7010350,2460
7013000,16200
7013000,14600
7013000,11200
7013000,13800
7013000,11000
7013000,32800
7013000,10400
7013000,11800
7013000,37800
7013000,6980
7013000,4000
7013000,11100
7013000,13500
7013000,20700
7013000,18700
7013000,973
7013000,14900
7013000,12500
7013000,27600
7013000,1700
7013000,7420
7013000,15000
7013000,49300
7013000,9380
7013000,51200
7013000,31200
7013000,13500
7013000,9180
7013000,4660
7013000,15500
7013000,15900
7014500,33200
7014500,21500
7014500,14700
7014500,17600
7014500,15300
7014500,45000
7014500,15400
7014500,23200
7014500,50000
7014500,14200
7014500,6800
7014500,19500
7014500,17900
7014500,24500
7014500,26900
7014500,3610
7014500,24100
7014500,16900
7014500,44000
7014500,2880
7014500,16500
7014500,22500
7014500,67700
7014500,13600
7014500,49100
7014500,50900
7014500,17700
7014500,19200
7014500,7020
7014500,19700
7014500,23100
7015720,9310
7015720,16300
7015720,15000
7015720,11100
7015720,15400
7015720,14200
7015720,6290
7015720,8620
7015720,15900
7015720,10800
7015720,15400
7015720,2290
7015720,15600
7015720,6230
7015720,33500
7015720,2840
7015720,22000
7015720,13200
7015720,49300
7015720,6790
7015720,28600
7015720,17200
7015720,17800
7015720,13900
7015720,8980
7015720,11500
7016500,20200
7016500,15900
7016500,7100
7016500,14000
7016500,7520
7016500,16800
7016500,14200
7016500,10100
7016500,19300
